Trip/Eats ID,Transaction Timestamp (UTC),Request Date (UTC),Request Time (UTC),Request Date (Local),Request Time (Local),Drop-off Date (UTC),Drop-off Time (UTC),Drop-off Date (Local),Drop-off Time (Local),Request Timezone Offset from UTC,First Name,Last Name,Email,employee name ,Employee ID,Service,City,Distance (mi),Duration (min),PICKUP ZIP,DROP OFF ZIP,Expense Code,Program,Group,Payment Method,Transaction Type,Fare in Local Currency (excl. Taxes),Taxes in Local Currency,Tip in Local Currency,Transaction Amount in Local Currency (incl. Taxes),Local Currency Code,Fare in USD (excl. Taxes),Taxes in USD,Tip in USD,Transaction Amount in USD (incl. Taxes),"Estimated Service and Technology Fee (incl. Taxes, if any) in USD"
f29f34f1-e5e1-4f63-b2c8-70709526eec1,7/30/19 0:00,7/29/19,11:48PM,7/29/19,7:48PM,7/29/19,11:59PM,7/29/19,7:59PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.24,8,"10011, USA","10003, USA",EXP9,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Fare,12.83,0,0,12.83,USD,12.83,0,0,12.83,1.28
24332512-2f9e-4847-bad2-1cff1f173368,7/30/19 0:18,7/29/19,11:57PM,7/29/19,7:57PM,7/30/19,12:18AM,7/29/19,8:18PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,4.02,14,"10010, USA","11211, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,19.21,0,0,19.21,USD,19.21,0,0,19.21,1.92
642b3b26-068f-4223-bf8e-71cd6bb4978a,7/30/19 0:30,7/30/19,12:11AM,7/29/19,8:11PM,7/30/19,12:30AM,7/29/19,8:30PM,-05:00,Blade,Employee17,Employee17@blyblade.com,Nate_Alexander,--,Travel | UberX,New York City,1.86,11,"10011, USA","10003, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,17.66,0,0,17.66,USD,17.66,0,0,17.66,1.77
8c66304d-54f5-5d79-a07a-bbc4c0780773,7/30/19 0:39,7/29/19,11:48PM,7/29/19,7:48PM,7/30/19,12:38AM,7/29/19,8:38PM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Eats,New York City,1.21,50,"10011, USA","10011, USA",--,Blade - Dinner Policy,BLADE - CX + SR CX,Monthly Billing,Fare and Tip,30.22,0,3.6,30,USD,30.22,0,3.6,30,3
fdc0d051-5afa-446d-b88f-da8c7165a72b,7/30/19 0:43,7/30/19,12:30AM,7/29/19,8:30PM,7/30/19,12:42AM,7/29/19,8:42PM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | UberX,New York City,2,8,"10011, USA","10016, USA",EXP8,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,16.69,0,0,16.69,USD,16.69,0,0,16.69,1.67
1d2541e7-5dd7-4abb-a3a6-da151868a1aa,7/30/19 1:05,7/29/19,3:25PM,7/29/19,11:25AM,7/29/19,3:59PM,7/29/19,11:59AM,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Travel | UberX,New York City,1.13,31,"10011, USA","10011, USA",EXP8,I'M RIDING,--,Monthly Billing,Tip,0,0,5.13,5.13,USD,0,0,5.13,5.13,0
339ff67c-c448-4d07-8c96-7c7e38ce1b13,7/30/19 1:25,7/30/19,1:02AM,7/29/19,9:02PM,7/30/19,1:25AM,7/29/19,9:25PM,-05:00,Blade,Employee18,Employee18@blyblade.com,Maryanne_Johnson,--,Travel | UberX Diamond,New York City,1.69,13,"10011, USA","10016, USA",EXP8,I'M RIDING,DEPT - CX,Monthly Billing,Fare,17.53,0,0,17.53,USD,17.53,0,0,17.53,1.75
efcd3f05-ed15-40f6-a082-3516be85c88b,7/30/19 2:49,7/30/19,2:08AM,7/29/19,10:08PM,7/30/19,2:49AM,7/29/19,10:49PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,11.53,35,"10011, USA","11374, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,39.68,0,0,39.68,USD,39.68,0,0,39.68,3.97
ce6b7d5d-5086-482f-949b-3affd259b877,7/30/19 10:01,7/30/19,9:44AM,7/30/19,5:44AM,7/30/19,10:01AM,7/30/19,6:01AM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Travel | UberX,New York City,5.58,14,"10027, USA","10011, USA",EXP2,I'M RIDING,BLADE - CX + SR CX,Monthly Billing,Fare,22.51,0,0,22.51,USD,22.51,0,0,22.51,2.25
db183edd-3396-4b1c-bfc5-24b4912bee36,7/30/19 10:54,7/30/19,10:32AM,7/30/19,6:32AM,7/30/19,10:53AM,7/30/19,6:53AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.7,17,"11211, USA","10010, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,21.46,0,0,21.46,USD,21.46,0,0,21.46,2.15
1d3c7b72-bd73-4a27-a232-64ced6092629,7/30/19 11:55,7/30/19,11:15AM,7/30/19,7:15AM,7/30/19,11:55AM,7/30/19,7:55AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,9.38,36,"11374, USA","10011, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,52.84,0,0,52.84,USD,52.84,0,0,52.84,5.28
320bf9bd-67b1-463a-aadd-12f2b28a1119,7/30/19 13:00,7/30/19,12:27PM,7/30/19,8:27AM,7/30/19,1:00PM,7/30/19,9:00AM,-05:00,Blade,Employee16,Employee16@blyblade.com,Hunter_Senning,--,Travel | UberX,New York City,2.91,22,"10010, USA","10001, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,24.74,0,0,24.74,USD,24.74,0,0,24.74,2.47
55508f83-ed6a-4612-8558-d53312a3bb50,7/30/19 14:55,7/30/19,2:12PM,7/30/19,10:12AM,7/30/19,2:55PM,7/30/19,10:55AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | Black SUV,New York City,3.49,30,"10010, USA","10021, USA",EXP4,PAX TRAVEL,DEPT - CX,Monthly Billing,Fare,61.62,0,0,61.62,USD,61.62,0,0,61.62,6.16
55508f83-ed6a-4612-8558-d53312a3bb50,7/30/19 14:56,7/30/19,2:12PM,7/30/19,10:12AM,7/30/19,2:55PM,7/30/19,10:55AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | Black SUV,New York City,3.49,30,"10010, USA","10021, USA",EXP4,PAX TRAVEL,DEPT - CX,Monthly Billing,Tip,0,0,10.25,10.25,USD,0,0,10.25,10.25,0
f29f34f1-e5e1-4f63-b2c8-70709526eec1,7/30/19 15:41,7/29/19,11:48PM,7/29/19,7:48PM,7/29/19,11:59PM,7/29/19,7:59PM,-05:00,Blade,Employee19,Employee19@blyblade.com,Gil_Adler,--,Travel | UberX,New York City,1.24,8,"10011, USA","10003, USA",EXP9,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Tip,0,0,1.03,1.03,USD,0,0,1.03,1.03,0
3c3de2eb-2629-45be-bb07-32709ec6225c,7/30/19 18:02,7/30/19,5:34PM,7/30/19,1:34PM,7/30/19,6:02PM,7/30/19,2:02PM,-05:00,Blade,Employee38,Employee38@blyblade.com,Evan_Licht,--,Travel | UberX,New York City,2.1,22,"10011, USA","10036, USA",EXP6,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,13.55,0,0,13.55,USD,13.55,0,0,13.55,1.36
187bb191-d1b7-419e-8e96-c96389377092,7/30/19 19:47,7/30/19,7:20PM,7/30/19,3:20PM,7/30/19,7:47PM,7/30/19,3:47PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberXL,New York City,4.1,19,"10011, USA","10004, USA",EXP2,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,33.49,0,0,33.49,USD,33.49,0,0,33.49,3.35
ca8a76e6-269d-4161-863e-5cabdbf7377e,7/30/19 20:52,7/30/19,8:04PM,7/30/19,4:04PM,7/30/19,8:52PM,7/30/19,4:52PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberXL,New York City,4.2,44,"10004, USA","10010, USA",EXP2,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,34.59,0,0,34.59,USD,34.59,0,0,34.59,3.46
ca8a76e6-269d-4161-863e-5cabdbf7377e,7/30/19 21:14,7/30/19,8:04PM,7/30/19,4:04PM,7/30/19,8:52PM,7/30/19,4:52PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberXL,New York City,4.2,44,"10004, USA","10010, USA",EXP2,I'M RIDING,BLADE - CORP,Monthly Billing,Tip,0,0,7.08,7.08,USD,0,0,7.08,7.08,0
6f6b270d-600c-4e7f-95b4-2035b2d76fcb,7/30/19 22:11,7/30/19,9:51PM,7/30/19,5:51PM,7/30/19,10:11PM,7/30/19,6:11PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,4.08,16,"10004, USA","10016, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,41.76,0,0,41.76,USD,41.76,0,0,41.76,4.18
4ecb55d6-9e07-4b4d-ae46-65f35eb5416e,7/30/19 22:30,7/30/19,10:21PM,7/30/19,6:21PM,7/30/19,10:30PM,7/30/19,6:30PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberXL,New York City,0.5,2,"10010, USA","10016, USA",EXP2,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,13.26,0,0,13.26,USD,13.26,0,0,13.26,1.33
1986d758-7ad4-4be5-95ad-b8e0c4f1c5b3,7/30/19 22:42,7/30/19,9:53PM,7/30/19,5:53PM,7/30/19,10:42PM,7/30/19,6:42PM,-05:00,Blade,Employee11,Employee11@blyblade.com,Mimi_Grassi,--,Travel | Premium SUV,NYC Suburbs,15.36,35,"11937, USA","11954, USA",EXP3,PAX TRAVEL,DEPT - CX,Monthly Billing,Fare,131.03,0,0,131.03,USD,131.03,0,0,131.03,13.1
ef4cac35-892f-419d-bc16-7f46fbbf74cf,7/30/19 22:44,7/30/19,9:51PM,7/30/19,5:51PM,7/30/19,10:44PM,7/30/19,6:44PM,-05:00,Blade,Employee1,Employee1@blyblade.com,Jake_Mirto,--,Travel | Premium SUV,NYC Suburbs,18.74,37,"11937, USA","11954, USA",EXP4,PRODUCT RIDING,DEPT - CX,Monthly Billing,Fare,155.65,0,0,155.65,USD,155.65,0,0,155.65,15.57
c2c3f704-0379-483e-8e9c-006b67760227,7/30/19 23:51,7/30/19,11:27PM,7/30/19,7:27PM,7/30/19,11:51PM,7/30/19,7:51PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX Diamond,New York City,2.34,18,"10001, USA","10016, USA",EXP6,I'M RIDING,DEPT - CORP - NY,Monthly Billing,Fare,19.26,0,0,19.26,USD,19.26,0,0,19.26,1.93
091d1ff0-5343-401f-bbc9-aca4ad932013,7/31/19 0:25,7/30/19,11:56PM,7/30/19,7:56PM,7/31/19,12:25AM,7/30/19,8:25PM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,4.55,21,"10010, USA","11211, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,27.42,0,0,27.42,USD,27.42,0,0,27.42,2.74
b48a3c62-e5af-4767-915f-6398fd28b3ab,7/31/19 0:43,7/31/19,12:40AM,7/30/19,8:40PM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX Diamond,New York City,--,--,"10018, USA","10001, USA",EXP2,I'M RIDING,--,Monthly Billing,Fare,5.44,0,0,5.44,USD,5.44,0,0,5.44,0.54
f35533cf-14dc-43bf-9510-10e842d99744,7/31/19 0:47,7/31/19,12:11AM,7/30/19,8:11PM,7/31/19,12:47AM,7/30/19,8:47PM,-05:00,Blade,Employee28,Employee28@blyblade.com,Tony_Conte,--,Travel | UberX,New York City,20.44,32,"11430, USA","11590, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,57.94,0,0,57.94,USD,57.94,0,0,57.94,5.79
b48a3c62-e5af-4767-915f-6398fd28b3ab,7/31/19 0:48,7/31/19,12:40AM,7/30/19,8:40PM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX Diamond,New York City,--,--,"10018, USA","10001, USA",EXP2,I'M RIDING,--,Monthly Billing,Adjustment,-5.44,0,0,-5.44,USD,-5.44,0,0,-5.44,-0.54
a88e8cd4-b8e6-4bc8-bce9-21f527bcb874,7/31/19 0:54,7/31/19,12:44AM,7/30/19,8:44PM,7/31/19,12:54AM,7/30/19,8:54PM,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | UberX Diamond,New York City,1.37,6,"10011, USA","10014, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,10.27,0,0,10.27,USD,10.27,0,0,10.27,1.03
a88e8cd4-b8e6-4bc8-bce9-21f527bcb874,7/31/19 0:56,7/31/19,12:44AM,7/30/19,8:44PM,7/31/19,12:54AM,7/30/19,8:54PM,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | UberX Diamond,New York City,1.37,6,"10011, USA","10014, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Tip,0,0,3.08,3.08,USD,0,0,3.08,3.08,0
bf3fef2f-81a9-46e8-9ef9-e336acbb1f73,7/31/19 3:12,7/31/19,2:54AM,7/30/19,10:54PM,7/31/19,3:12AM,7/30/19,11:12PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Travel | UberX Diamond,New York City,5.42,16,"10016, USA",ted States,EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,25.21,0,0,25.21,USD,25.21,0,0,25.21,2.52
01368ddc-8c82-48f1-b196-fc50bdb36d4f,7/31/19 3:16,7/31/19,2:49AM,7/30/19,10:49PM,7/31/19,3:15AM,7/30/19,11:15PM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Travel | UberX,New York City,7.25,22,"10016, USA","10027, USA",EXP2,I'M RIDING,BLADE - CX + SR CX,Monthly Billing,Fare,30.95,0,0,30.95,USD,30.95,0,0,30.95,3.1
7abcdf1a-5f09-45ed-942a-e334b1cfd18e,7/31/19 4:48,7/31/19,4:17AM,7/31/19,12:17AM,7/31/19,4:48AM,7/31/19,12:48AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,9.24,29,"10011, USA","11374, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,44.78,0,0,44.78,USD,44.78,0,0,44.78,4.48
4789b1a4-6cfb-5f42-bea0-cd04a0adc505,7/31/19 6:26,7/18/19,3:18PM,7/18/19,11:18AM,7/18/19,4:12PM,7/18/19,12:12PM,-05:00,Blade,Employee26,Employee26@blyblade.com,Karoline_Lozier,--,Eats,New York City,0.65,53,"10010, USA","10010, USA",--,Blade - Lunch Policy,DEPT - OPS - NY,Monthly Billing,Fare,21.55,0,0,20,USD,21.55,0,0,20,2
4cd38c2d-2e87-5391-9cee-618c047cc7fe,7/31/19 6:26,7/18/19,2:50PM,7/18/19,10:50AM,7/18/19,4:13PM,7/18/19,12:13PM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Eats,New York City,0.64,26,"10010, USA","10010, USA",--,Blade - Lunch Policy,BLADE - CX + SR CX,Monthly Billing,Fare and Tip,21.55,0,2,20,USD,21.55,0,2,20,2
1b18f8c1-08db-5b4d-afee-d2551b483b4d,7/31/19 6:29,7/18/19,6:24PM,7/18/19,2:24PM,7/18/19,7:03PM,7/18/19,3:03PM,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Eats,New York City,1.15,38,"10011, USA","10011, USA",--,--,--,Monthly Billing,Adjustment,0,0,0,18.52,USD,0,0,0,18.52,1.85
1b18f8c1-08db-5b4d-afee-d2551b483b4d,7/31/19 6:36,7/18/19,6:24PM,7/18/19,2:24PM,7/18/19,7:03PM,7/18/19,3:03PM,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Eats,New York City,1.15,38,"10011, USA","10011, USA",--,--,--,Monthly Billing,Adjustment,0,0,0,-18.52,USD,0,0,0,-18.52,-1.85
e9d6fbab-1f02-48d2-9863-2236e4983fd2,7/31/19 10:44,7/31/19,10:30AM,7/31/19,6:30AM,7/31/19,10:44AM,7/31/19,6:44AM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Travel | UberX,New York City,5.58,12,"10027, USA","10011, USA",EXP2,I'M RIDING,BLADE - CX + SR CX,Monthly Billing,Fare,21.57,0,0,21.57,USD,21.57,0,0,21.57,2.16
c5b33aa9-1f43-4c4a-ab54-db2c402a7a89,7/31/19 10:48,7/31/19,10:29AM,7/31/19,6:29AM,7/31/19,10:48AM,7/31/19,6:48AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.47,15,"11211, USA","10010, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,20.05,0,0,20.05,USD,20.05,0,0,20.05,2.01
3026b24e-8d60-4283-aeeb-bc35090935ab,7/31/19 14:15,7/31/19,1:18PM,7/31/19,9:18AM,7/31/19,2:15PM,7/31/19,10:15AM,-05:00,Blade,Employee11,Employee11@blyblade.com,Mimi_Grassi,--,Travel | Premium SUV,NYC Suburbs,16.52,28,"11978, USA","11968, USA",EXP3,PAX TRAVEL,DEPT - CX,Monthly Billing,Fare,143.71,0,0,143.71,USD,143.71,0,0,143.71,14.37
41976d43-ea3b-433d-a7ac-365d0b089d1c,7/31/19 14:32,7/31/19,2:27PM,7/31/19,10:27AM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10001, USA","10011, USA",EXP8,I'M RIDING,--,Monthly Billing,Fare,5.44,0,0,5.44,USD,5.44,0,0,5.44,0.54
41976d43-ea3b-433d-a7ac-365d0b089d1c,7/31/19 14:36,7/31/19,2:27PM,7/31/19,10:27AM,--,--,--,--,-05:00,Blade,Employee8,Employee8@blyblade.com,--_--,--,Travel | UberX,New York City,--,--,"10001, USA","10011, USA",EXP8,I'M RIDING,--,Monthly Billing,Adjustment,-5.44,0,0,-5.44,USD,-5.44,0,0,-5.44,-0.54
0be3407a-9ce8-41c7-80fb-21aff744ff63,7/31/19 14:58,7/31/19,2:03PM,7/31/19,10:03AM,7/31/19,2:58PM,7/31/19,10:58AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX,New York City,9.4,50,"11374, USA","10011, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,56.49,0,0,56.49,USD,56.49,0,0,56.49,5.65
9e21fee7-c670-4199-8658-f993889c9818,7/31/19 15:03,7/31/19,2:32PM,7/31/19,10:32AM,7/31/19,3:03PM,7/31/19,11:03AM,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Travel | UberX,New York City,3.35,26,"10011, USA","10013, USA",EXP8,I'M RIDING,--,Monthly Billing,Fare,23.68,0,0,23.68,USD,23.68,0,0,23.68,2.37
0b2f37aa-d482-4008-be03-74314650b4c7,7/31/19 15:12,7/31/19,2:32PM,7/31/19,10:32AM,7/31/19,3:12PM,7/31/19,11:12AM,-05:00,Blade,Employee22,Employee22@blyblade.com,Lee_Gold,--,Travel | UberX,New York City,2.78,35,"10011, USA","10022, USA",EXP8,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,29.52,0,0,29.52,USD,29.52,0,0,29.52,2.95
528358b0-5e1b-589c-91ea-7d170deb98f9,7/31/19 16:32,7/31/19,4:03PM,7/31/19,12:03PM,7/31/19,4:32PM,7/31/19,12:32PM,-05:00,Blade,Employee15,Employee15@blyblade.com,Jess_Rooney,--,Eats,New York City,0.43,28,"10010, USA","10010, USA",--,Blade - Lunch Policy,DEPT - CX,Monthly Billing,Fare,19.82,0,0,19.82,USD,19.82,0,0,19.82,1.98
6d081fa9-78a8-474d-9302-4562b9047370,7/31/19 17:00,7/31/19,4:57PM,7/31/19,12:57PM,--,--,--,--,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Travel | UberX,New York City,--,--,"10012, USA","10002, USA",EXP2,I'M RIDING,--,Monthly Billing,Fare,5.44,0,0,5.44,USD,5.44,0,0,5.44,0.54
853f27e6-90c4-4a4e-994b-e7ec08e89e1e,7/31/19 17:27,7/31/19,5:00PM,7/31/19,1:00PM,7/31/19,5:27PM,7/31/19,1:27PM,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Travel | UberX,New York City,3.33,21,"10013, USA","10001, USA",EXP2,I'M RIDING,--,Monthly Billing,Fare,23.67,0,0,23.67,USD,23.67,0,0,23.67,2.37
905e6c24-a2f2-4f3f-89d9-257c4f2cf98f,7/31/19 18:14,7/31/19,5:56PM,7/31/19,1:56PM,--,--,--,--,-05:00,Blade,Employee2,Employee2@blyblade.com,Cal_Thompson,--,Travel | Premium,NYC Suburbs,--,--,"12550, USA","12553, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,15.79,0,0,15.79,USD,15.79,0,0,15.79,1.58
31319dc2-3de2-4694-85b6-d9c41d9ac01c,7/31/19 18:33,7/31/19,5:38PM,7/31/19,1:38PM,7/31/19,6:33PM,7/31/19,2:33PM,-05:00,Blade,Employee20,Employee20@blyblade.com,Conner_Clay,--,Travel | UberX,New York City,2.66,39,"10016, USA","10011, USA",EXP2,I'M RIDING,BLADE - CORP,Monthly Billing,Fare,25.08,0,0,25.08,USD,25.08,0,0,25.08,2.51
8ac84ae3-3f2e-48d2-8250-340bf7c55b68,8/1/19 0:55,8/1/19,12:34AM,7/31/19,8:34PM,8/1/19,12:54AM,7/31/19,8:54PM,-05:00,Blade,Employee21,Employee21@blyblade.com,Wyndham_Williamson,--,Travel | UberX,New York City,4.62,15,"10011, USA","10128, USA",EXP8,I'M RIDING,--,Monthly Billing,Fare,23,0,0,23,USD,23,0,0,23,2.3
6bd9ebdf-97a8-4b8b-86a4-b0089bd769d6,8/1/19 2:18,8/1/19,1:56AM,7/31/19,9:56PM,8/1/19,2:18AM,7/31/19,10:18PM,-05:00,Blade,Employee24,Employee24@blyblade.com,Will_Heyburn,--,Travel | UberX Diamond,New York City,1.55,15,"10011, USA","10010, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CORP - NY,Monthly Billing,Fare,13.24,0,0,13.24,USD,13.24,0,0,13.24,1.32
15108f8a-daec-4c6e-bc0e-8f4a432e15ce,8/1/19 2:28,8/1/19,2:14AM,7/31/19,10:14PM,8/1/19,2:28AM,7/31/19,10:28PM,-05:00,Blade,Employee29,Employee29@blyblade.com,Justin_Meltzer,--,Travel | UberX,New York City,1.28,7,"10011, USA","10014, USA",EXP2,I'M RIDING,DEPT - OPS - NY,Monthly Billing,Fare,10.81,0,0,10.81,USD,10.81,0,0,10.81,1.08
09b69774-6370-466c-9627-24e1868bf796,8/1/19 3:53,8/1/19,3:14AM,7/31/19,11:14PM,8/1/19,3:52AM,7/31/19,11:52PM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,11.51,34,"10011, USA","11374, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,39.79,0,0,39.79,USD,39.79,0,0,39.79,3.98
83b70ea3-4b7b-4244-ad45-01f21cd96164,8/1/19 9:12,8/1/19,8:45AM,8/1/19,4:45AM,8/1/19,9:12AM,8/1/19,5:12AM,-05:00,Blade,Employee3,Employee3@blyblade.com,Esjona_Kadiu,--,Travel | UberX Diamond,New York City,12.21,25,"11214, USA","10001, USA",EXP7,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,52.02,0,0,52.02,USD,52.02,0,0,52.02,5.2
80ef4eb0-66ff-4575-96c3-08a98956b7fc,8/1/19 9:51,8/1/19,9:24AM,8/1/19,5:24AM,8/1/19,9:51AM,8/1/19,5:51AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | UberX Diamond,New York City,9.41,23,"11374, USA","10011, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - OPS - NY,Monthly Billing,Fare,44.54,0,0,44.54,USD,44.54,0,0,44.54,4.45
c4f89e89-492f-4349-ab1d-9a656aa5d421,8/1/19 10:38,8/1/19,10:14AM,8/1/19,6:14AM,8/1/19,10:38AM,8/1/19,6:38AM,-05:00,Blade,Employee13,Employee13@blyblade.com,Evelyn_Pelczar,--,Travel | UberX Diamond,New York City,3.47,17,"11211, USA","10010, USA",EXP2,I'M RIDING,DEPT - CX,Monthly Billing,Fare,22.91,0,0,22.91,USD,22.91,0,0,22.91,2.29
97a154cc-f664-4425-8d24-dab263f68f24,8/1/19 11:01,8/1/19,10:45AM,8/1/19,6:45AM,8/1/19,11:01AM,8/1/19,7:01AM,-05:00,Blade,Employee47,Employee47@blyblade.com,Amanda_Soucy,--,Travel | UberX,New York City,2.26,13,"10036, USA","10016, USA",EXP2,I'M RIDING EARLY/LATE,DEPT - CX,Monthly Billing,Fare,8.53,0,0,8.53,USD,8.53,0,0,8.53,0.85
11d5bcc1-f1f5-4208-bb7b-40a23ab2acc2,8/1/19 11:04,8/1/19,10:38AM,8/1/19,6:38AM,8/1/19,11:03AM,8/1/19,7:03AM,-05:00,Blade,Employee49,Employee49@blyblade.com,Emi_Suzuki,--,Travel | UberX,New York City,7.06,23,"10027, USA","10010, USA",EXP2,I'M RIDING,BLADE - CX + SR CX,Monthly Billing,Fare,34.93,0,0,34.93,USD,34.93,0,0,34.93,3.49
3eaa6d4c-4375-46d6-8fa0-c468a7d658f8,8/1/19 12:17,8/1/19,12:02PM,8/1/19,8:02AM,--,--,--,--,-05:00,Blade,Employee1,Employee1@blyblade.com,Jake_Mirto,--,Travel | UberXL,NYC Suburbs,--,--,"11968, USA","11968, USA",EXP4,PRODUCT RIDING,DEPT - CX,Monthly Billing,Fare,20,0,0,20,USD,20,0,0,20,2
f88bb87f-4f52-454d-b6e5-e751d4eb5a60,8/1/19 12:31,8/1/19,11:54AM,8/1/19,7:54AM,8/1/19,12:30PM,8/1/19,8:30AM,-05:00,Blade,Employee40,Employee40@blyblade.com,Sergio_Khazerov,--,Travel | Black SUV,New York City,4.54,25,"11370, USA","11369, USA",EXP9,PAX TRAVEL,DEPT - CX,Monthly Billing,Fare,68.56,0,0,68.56,USD,68.56,0,0,68.56,6.86
b7102202-73df-4b1b-8da7-d1cded18785e,8/1/19 12:48,8/1/19,12:00PM,8/1/19,8:00AM,8/1/19,12:48PM,8/1/19,8:48AM,-05:00,Blade,Employee5,Employee5@blyblade.com,Torey_McNeil,--,Travel | Premium,NYC Suburbs,16.01,31,"11968, USA","11937, USA",EXP4,PAX TRAVEL,DEPT - OPS - NY,Monthly Billing,Fare,103.72,0,0,103.72,USD,103.72,0,0,103.72,10.37
